"country_code","country","unit_code","unit","indicator_code","indicator","year","value"
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,35.1
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,56.4
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,55
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,92.1
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,64.4
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,66.6
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,74.3
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,67.7
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,64.1
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,58.2
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,71.7
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,66.4
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,59.3
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,57.2
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,50.2
"CRI","Costa Rica","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2025,51.9
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,79.1
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,80
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,98
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,91.5
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,90.1
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,87
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,86.8
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,93
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,100
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,102
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,80.7
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,68.6
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,74.5
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,83.4
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,87.1
"CRI","Costa Rica","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,91.7
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,97
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,96.2
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,96
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,95.5
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,95
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,94.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,92.8
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,91.9
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,93.3
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,94.4
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,93.7
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,92.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,92
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,92.7
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,92.3
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,91.4
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,97
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,97.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,96
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,95.8
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,95.2
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,94.2
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,94.6
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,94.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,93.4
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,92.9
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,91.4
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,90.3
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,89.8
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,92.2
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,90.9
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,89.7
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2010,34
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2011,30
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2012,23
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2013,21
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,19
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2015,21.5
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2016,21
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2017,23
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2018,29
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,34
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,39
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,31
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,29
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,28
"HRV","Croatia","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,27
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,97.8
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,97.9
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,97
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,97.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,96.8
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,95.9
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,96
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,95.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,94.7
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2019,94.7
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2020,91.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2021,90.3
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2022,90.4
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2023,90.1
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2024,89.4
"HRV","Croatia","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2025,88.5
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2010,99
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2011,99
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2012,99
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2013,99
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2014,99
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2015,97
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2016,97
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2017,97
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2018,99
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2019,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2020,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2021,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2022,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2023,95
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2024,93.7
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","DIPTETPERT","Diphtheria, Tetanus, Pertussis",2025,98.4
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2010,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2011,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2012,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2013,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2014,96
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2015,97
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2016,97
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2017,97
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2018,97
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2019,94
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2020,94
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2021,94
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2022,95
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2023,95
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2024,93.7
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","HEPB","Hepatitis B",2025,98.4
"CYP","Cyprus","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2014,32.4
"CYP","Cyprus","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2019,25.9
"CYP","Cyprus","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2020,38
"CYP","Cyprus","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2021,43.3
"CYP","Cyprus","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2022,42.2
"CYP","Cyprus","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2023,29.5
"CYP","Cyprus","PT_POP_Y_GE65","Percentage of population aged 65 years or over","IFLU","Influenza",2024,37.3
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2010,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2011,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2012,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2013,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2014,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2015,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2016,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2017,88
"CYP","Cyprus","PT_CH_ELG_IM","Percentage of children eligible for immunization","MEAS","Measles",2018,88
